DDB ID,Name,v1,v2,v3,v4,CH2,C=C,ACH,ACCH2,OH,CH3OH,H2O,ACOH,CH2CO,CHO,CCOO,HCOO,CH2O,CH2NH2,CH2NH,(C)3N,ACNH2,PYRIDINE,CH2CN,COOH,CCL,CCL2,CCL3,CCL4,ACCL,CNO2,ACNO2,CS2,CH3SH,FURFURAL,DOH,I,BR,C=-C,DMSO,ACRY,CLCC,ACF,DMF,CF2,COO,CY-CH2,CY-CH2O,CHCL3,CY-CONC,CONR,CONR2,HCONR,ACS,EPOXIDES,CARBONAT,SULFONE,CH2S,Molecular formula,CAS No,Mol.Weight,Tc [K],Tm [K],Dipol Mom.,Polarizab.,Anisotr.,norm. Aniso.,H-Bond Acc.,H-Bond Don.,Dipol Mom._normed,Polarizab._normed,Anisotr._normed,norm. Aniso._normed,H-Bond Acc._normed,H-Bond Don._normed,training samples,AN_short,AN_long,AN_cyc,EN_lin,EN_branch,C_ARO_small,C_ARO_kond,POL_ARO_all,POL_ARO_ether,POL_ARO_on,H_ARO_all,HET_ARO_all,XALK_cl,XALK_br,XALK_i,OL_wl,OL_wul,OL_diol,OL_fol,OL_polyol,OL_etherol,OL_biol,COO_wl,COO_wul,COO_aro,COO2_small,COO2_med,COO2_long,NHR_ion,NHR_tert,NHR_long,ON_wl,ON_wul,COC_cyc,COC_wl,COC_wul,CN_wl,CN_wul,NO2_wl,NO2_wul,COOH_all,FF_all,CONR_wl,CONR_wul,PO_wl,PO_wul,S_POL_all,S_NPOL_all,FACID_all,H2O_all,Exo
1409,Ethyl tert-butyl ether (ETBE),-0.00412571921778221,0.071221204491109,-0.103157458831169,-0.046674638959041,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H14O,637-92-3,102.177,509.4,179.15,1.1524,79.72916,14.32029,0.179611700411744,0.0195738767041506,0.0,-0.4949408880122194,-0.16508979951908112,-0.7226531692112467,-1.160047562737033,0.4274341416421117,-0.36804184584334126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,Dibenzyl ether,0.442025828081918,-0.914480672327671,-0.559001357642358,0.578481932067931,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C14H14O,103-50-4,198.265,0.0,276.75,1.1447,152.62311,54.23492,0.355351951614667,0.0100875091418052,0.0,-0.5001891446249835,0.9937056974484385,0.4718500331395934,-0.25223696865695444,-0.15615987968537637,-0.36804184584334126,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,2-Phenylethanol,-0.133855526107892,-0.485679150789211,-1.13537999200799,0.0835217592457542,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H10O,60-12-8,122.167,723.5,246.15,1.6821,94.97136,47.71859,0.50245242355169,0.0,0.0081855165470217,-0.133901728560122,0.07721553204654731,0.27683940539295376,0.5076308812211826,-0.7767356676836642,0.3072074676418065,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,"1,5-Dimethyl-2-pyrrolidone",-0.0716325731605394,-1.17545594705295,-0.903213662337662,-0.0552807627622378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,C6H11NO,5075-92-3,113.159,0.0,216.15,4.0883,79.97907,25.36433,0.317137095992739,0.0176742459724812,0.0,1.5061443833402692,-0.16111697896748317,-0.3921442518821679,-0.4496410951866762,0.31057032306811055,-0.36804184584334126,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1700,Hexanenitrile,0.197904212832168,-0.598192422777224,-0.56667264035964,-0.314942801218782,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H11N,628-73-9,97.1601,622.05,193.3,4.3811,76.44271,36.3697,0.475777219305804,0.0102923013585838,0.0,1.7057144529788837,-0.21733451202277848,-0.062792590397247,0.3698364212274758,-0.1435612203417524,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,Heptanenitrile,0.107708972331669,-0.583321936863137,-0.462305938061938,-0.21182523996004,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H13N,629-08-3,111.187,0.0,210.55,4.4585,88.85328,41.86139,0.471129371926394,0.00899385719553545,0.0,1.7584696558136814,-0.020043617088422738,0.10155419902102102,0.3458273222201928,-0.22344050454642664,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,Nonanenitrile,0.218143845624375,-0.600826798201798,-0.309737047952048,0.470178415584416,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C9H17N,2243-27-8,139.241,0.0,238.95,4.5106,113.80596,56.24568,0.494224379812797,0.00718179271909854,0.0,1.7939805869208258,0.3766292648348574,0.532024942919766,0.4651277823374986,-0.33491731458551055,-0.36804184584334126,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,"1,5-Dicyanopentane",0.0337435904695305,-1.09087361338661,-1.54369206793207,-0.0619444808491508,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H10N2,646-20-8,122.17,0.0,241.75,4.0359,89.48217,50.22425,0.561276620806134,0.00818531554391422,0.0,1.4704289747027575,-0.010046149533325208,0.3518249155681052,0.8114954147603974,-0.2731813638141378,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,"1,6-Dicyanohexane",-0.0859997226673327,-0.785587581418582,-1.01009097102897,-0.0722105296593406,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H12N2,629-40-3,136.197,0.0,269.65,0.0126,102.02372,63.14846,0.618958610801488,0.00734230563081419,0.0,-1.2718191850548868,0.18932693513272728,0.7386006474953397,1.1094597185950357,-0.3250426839634645,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,N-Acetylpiperidine,0.142969173816184,-0.354884170446553,-0.813560926073927,0.0720509580769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,C7H13NO,618-42-8,127.186,0.0,0.0,3.9921,91.98003,29.26099,0.318123292632107,0.0157250011793751,0.0,1.4405752552691125,0.029662343696295244,-0.27553104894198216,-0.44454675993373133,0.19065428567189502,-0.36804184584334126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1709,Carbonic acid diethyl ester,0.0387794114465534,-0.336378591385615,-0.513382705294705,0.0362336601838162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C5H10O3,105-58-8,118.133,576.33,198.2,0.7097,72.96995,32.11519,0.44011528033115,0.0169300703444423,0.0,-0.7966815636577615,-0.2725409955519182,-0.19011497367960928,0.1856197390216083,0.2647892119645306,-0.36804184584334126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,Ethyl phenyl ketone,0.0570273024658342,-0.605847060939061,-0.660395163836164,0.294303949550449,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C9H10O,93-55-0,134.178,0.0,294.15,2.967,106.24434,70.51871,0.663740863748601,0.0149055731938172,0.0,0.7418755340035937,0.2564221529170708,0.9591660699263199,1.3407886450867876,0.14024370753045676,-0.36804184584334126,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,4-Bromoanisole,0.0716958635773227,-0.618044595404596,-0.629961497502497,0.566626837162837,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H7BrO,104-92-7,187.036,0.0,284.15,2.8496,106.33724,82.86727,0.779287387936719,0.0106931285955645,0.0,0.6618566604531383,0.2578989846934841,1.3287146405737618,1.9376602100761007,-0.11890263763875215,-0.36804184584334126,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,Di(2-ethylhexyl) adipate,-0.0428167998987712,-0.754980047952048,0.0287892023488511,0.386176265734266,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C22H42O4,103-23-1,370.573,0.0,0.0,0.0001,282.1057,134.87327,0.478094806308416,0.0107940945508712,0.0,-1.2803390821535297,3.0520910946959687,2.8850696297458462,0.381808237696795,-0.11269128988236811,-0.36804184584334126,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,"Pentadecanoic acid, nitrile",0.0601351882167832,-0.567352372627374,-0.118456456143856,0.644776492507493,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C15H29N,18300-91-9,223.402,0.0,296.15,4.5665,189.19095,102.39213,0.541210507162208,0.00447623566485528,0.0,1.8320815667459571,1.5750248374570226,1.9130243985610413,0.7078411271212096,-0.5013610993998531,-0.36804184584334126,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,Cyclohexyl acetone,0.00515418622577424,-0.520093707414586,-0.446196881118882,-0.144440614995005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C9H16O,103-78-6,140.225,0.0,0.0,2.8293,119.02602,38.38853,0.322522167841956,0.0142627919415226,0.0,0.6480203475649419,0.4596125854245672,-0.0023761741608457555,-0.42182376113178854,0.10070030027840007,-0.36804184584334126,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,beta-Chloropropionitrile,0.0248166155644356,-0.388009098797203,-1.75224280719281,0.0266060083416583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H4ClN,542-76-7,89.5242,0.0,221.63,4.4801,50.0468,16.55542,0.330798772349081,0.0111701889995979,0.0,1.7731920380001367,-0.6369504286572856,-0.655763661713108,-0.379069814877875,-0.08955424925128654,-0.36804184584334126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,1-Bromonaphthalene,-0.113735590601798,-0.389756293706294,-0.665201331668332,0.683836018981019,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H7Br,90-11-9,207.07,0.0,271.35,1.7877,135.96292,102.10966,0.751011084492743,0.0,0.0,-0.06192563787078548,0.7288585715810202,1.904571074064033,1.791595050545718,-0.7767356676836642,-0.36804184584334126,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,"N,N-Diethylacetamide",0.0523107400563437,-0.836944814185816,-1.15853358641359,0.00493055385814187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C6H13NO,685-91-6,115.175,0.0,0.0,3.908,84.20097,22.34164,0.265337085784166,0.0173648795311483,0.0,1.383253387589442,-0.09400141301657536,-0.4826026348037647,-0.7172212182314569,0.29153833802486967,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1838,Iminodipropionitrile,-0.0139133104895105,-0.530228200829171,-1.61780648251748,-0.0293849125874126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H9N3,111-94-4,123.158,0.0,0.0,3.5064,86.64715,51.95963,0.59966923320617,0.0162393023595706,0.00811965117978532,1.1095261336042384,-0.05511447701198232,0.4037586793859234,1.0098177685330612,0.22229369790752604,0.30177402385688185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,"N,N-Dibutyl-2-ethylhexylamide",-0.993485967632367,-0.66740688011988,-0.0439091381122878,0.117856046553447,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C16H33NO,5831-86-7,255.444,0.0,0.0,3.5663,206.80171,52.97632,0.256169641924141,0.00782950470553233,0.0,1.1503534805009357,1.8549831794891904,0.4341846024321368,-0.7645769184754238,-0.2950705723693093,-0.36804184584334126,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1984,"N,N-Dimethylisobutyramide",-0.15294856674026,-0.680890443556443,-0.87813959040959,0.0752210422101899,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C6H13NO,21678-37-5,115.175,0.0,0.0,3.6539,84.70896,26.22724,0.30961588951157,0.0173648795311483,0.0,1.2100609193682261,-0.08592589338148167,-0.36632041840705953,-0.48849292837305897,0.29153833802486967,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,N-Methylisobutyramide,-0.215196541503496,-0.327124261568432,-1.0114502977023,0.101271775083916,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C5H11NO,2675-88-9,101.148,0.0,0.0,3.627,72.4807,22.10588,0.304989880064624,0.0197730058923558,0.00988650294617788,1.1917261008119462,-0.2803186053109086,-0.4896580947939046,-0.5123892205173268,0.43968441583237505,0.4475272497447084,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1988,N-Ethylpropionamide,-0.247495305594405,-0.242757868949051,-0.954077604395604,0.0503713482047952,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C5H11NO,5129-72-6,101.148,0.0,0.0,3.5963,72.53564,24.74844,0.34119006877171,0.0197730058923558,0.00988650294617788,1.170801233537679,-0.27944522384916315,-0.4105756535335388,-0.3253921348124438,0.43968441583237505,0.4475272497447084,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,N-Methyl-2-piperidone,0.0381285156343657,-1.29821389610389,-1.32412751248751,-0.189355801966034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,C6H11NO,931-20-4,113.159,0.0,0.0,4.0428,79.65515,24.42566,0.306642571133191,0.0176742459724812,0.0,1.4751319579012083,-0.1662663368686218,-0.42023531325366653,-0.5038520160322016,0.31057032306811055,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1990,N-Methylcaprolactam,0.144894916805195,-0.912818267732267,-0.834124442557442,-0.320571381010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,C7H13NO,2556-73-2,127.186,0.0,279.7,4.0698,90.60227,24.32448,0.268475392503963,0.0157250011793751,0.0,1.4935349356342773,0.007760085910814229,-0.4232632715239513,-0.7010098604565395,0.19065428567189502,-0.36804184584334126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2133,Propyl phenyl ketone,0.210210408311688,-0.706776022977022,-0.540116635364636,0.55614022977023,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H12O,495-40-9,148.205,0.0,0.0,2.8438,118.93732,76.29643,0.641484354952676,0.0134948213623022,0.0,0.6579034281993678,0.45820252106969245,1.1320727220056828,1.225819568088899,0.0534553421168142,-0.36804184584334126,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,Tetraethylene glycol dimethyl ether,-0.138816521848152,0.0499186031928071,-0.792219945054946,0.101627220783217,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H22O5,143-24-8,222.282,706.35,243.45,1.2256,150.39664,77.15557,0.513013921055683,0.0179951593021477,0.0,-0.44504837060256586,0.9583114924405706,1.1577837327620821,0.5621877585321428,0.3303126637824905,-0.36804184584334126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,Ethylene glycol monopropyl ether,-0.301091590679321,-0.332446396603397,-0.8242219000999,0.151386338111888,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H12O2,2807-30-9,104.149,614.6,183.15,0.5772,72.28332,26.01405,0.359890082525263,0.0192032568723656,0.00960162843618278,-0.8869924729033778,-0.2834563561831201,-0.37270043840747474,-0.22879462525661218,0.4046338952260166,0.42402704469367847,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,"1,3-Dimethoxybenzene <Resorcinol dimethyl ether>",0.708857298701299,-0.971278783216783,-0.351231388611389,-0.175623376763237,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H10O2,151-10-0,138.166,0.0,221.15,1.5281,103.40479,69.7645,0.674673774783547,0.0144753412561701,0.0,-0.2388668608154042,0.21128181200518298,0.9365952416299027,1.3972641104040575,0.11377617030455242,-0.36804184584334126,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,Linoleic acid,-0.0726091492627373,-0.0266351331368631,-0.265251584150849,-0.419576194378122,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C18H32O2,60-33-3,280.451,0.0,268.15,1.5549,230.18095,91.85943,0.399074858279975,0.0071313705424477,0.00356568527122385,-0.22060020143591358,2.226643077663496,1.597818072474574,-0.026380242021747814,-0.33801924803288724,-0.07389711866982418,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3218,"N,N-Dibutyl-2,2-dimethylbutanamide",-1.06014357762238,-0.68694424975025,-0.0387434234914086,-0.00524766178421577,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C14H29NO,126926-50-9,227.39,0.0,0.0,3.5149,180.05865,37.20931,0.206651055086773,0.00879546154184441,0.0,1.1153196636313154,1.4298486175244156,-0.03766604322079091,-1.0203720332947959,-0.2356456522587111,-0.36804184584334126,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3901,Perfluoro-n-octane,-0.217930421445984,1.52510461838162,-1.25568701298701,-0.131766707803197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,C8F18,307-34-6,438.059,502.25,254.2,0.0822,105.68237,30.10268,0.28484107614165,0.0,0.0,-1.2243803980096422,0.24748851294515514,-0.25034225474830735,-0.6164706562391727,-0.7767356676836642,-0.36804184584334126,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6218,1-(1-Naphthalenyl)ethanone,0.355301886613387,-0.676056157842158,-0.922078687312687,0.579223847152848,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C12H10O,941-98-0,170.211,0.0,0.0,2.8964,143.90945,107.31638,0.745721563107913,0.0117501219075148,0.0,0.6937551551904577,0.8551845997427167,2.060389722858827,1.764271295641003,-0.05387722370836204,-0.36804184584334126,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
